customer_id,income,income_volatility,credit_limit,loan_amount,transaction_frequency,missed_payment_count,age,employment_type,average_balance,account_tenure,region,debt_to_income,credit_utilization,loan_amount_outstanding,cluster_id
5211,52504.46,0.15,15751,3039.55,22,5,43,contract,21853.92,14,west,0.0579,0.193,907.82,Low
5212,61604.9,0.05,6160,1872.17,41,0,38,salaried,24736,10,north,0.0304,0.3039,986.1,Low
5213,104948.89,0.19,39881,5626.53,54,4,52,contract,35544.14,3,east,0.0536,0.1411,1741.28,Low
5214,92440.9,0.17,31430,9285.38,40,0,69,contract,32072.78,4,east,0.1004,0.2954,7289.15,Low
5215,75121.69,0.05,7512,1333.97,44,4,58,salaried,20495.82,1,west,0.0178,0.1776,267.6,Low
5216,31601.27,0.39,24649,24004.01,58,19,67,contract,6076.55,13,east,0.7596,0.9738,15742.82,High
5217,19644.71,0.44,17287,13183.85,21,19,23,salaried,1504.01,8,south,0.6711,0.7626,8697.88,High
5218,52794.88,0.15,15838,5698.4,20,9,58,salaried,8741.97,4,west,0.1079,0.3598,5305.91,Medium
5219,74556.16,0.14,20876,2285.86,26,0,23,salaried,25843.88,6,north,0.0307,0.1095,1008.51,Low
5220,109539.53,0.1,21908,5086.63,39,5,50,contract,22288.78,11,west,0.0464,0.2322,2524.65,Low
5221,62935.65,0.11,13846,1704.84,62,0,21,contract,5903.81,3,north,0.0271,0.1231,1020.72,Low
5222,102954.65,0.14,28827,8178.94,25,2,50,salaried,33946.28,11,east,0.0794,0.2837,1038.01,Low
5223,78080.75,0.15,23424,2783.21,55,2,65,salaried,14453.63,12,north,0.0356,0.1188,1266.55,Low
5224,11852.12,0.47,11141,10398.02,70,7,52,salaried,762.36,11,north,0.8773,0.9333,1560.8,High
5225,48093,0.19,18275,8886.42,40,3,48,salaried,4461.12,6,north,0.1848,0.4863,7000.71,Medium
5226,90483.6,0.14,25335,10568.06,70,3,41,salaried,13338.03,12,west,0.1168,0.4171,3455.31,Low
5227,102488.82,0.11,22548,5538.44,65,4,66,salaried,21532.56,11,south,0.054,0.2456,2419.59,Low
5228,91420.82,0.06,10970,4466.42,54,5,33,salaried,44462.62,9,north,0.0489,0.4071,1264.57,Low
5229,66047.81,0.1,13210,3462.64,55,1,47,contract,15307.59,9,west,0.0524,0.2621,890.49,Low
5230,32267.76,0.33,21297,18497.55,27,13,56,salaried,2343.76,10,west,0.5733,0.8686,18267.1,High
5231,45540.27,0.24,21859,12794.01,69,10,27,contract,4487.6,3,south,0.2809,0.5853,10656.55,Medium
5232,56281.7,0.06,6754,2303.06,23,2,42,salaried,4557.85,3,west,0.0409,0.341,1034.39,Low
5233,78733.98,0.14,22046,2691.29,62,4,30,contract,8138.44,4,east,0.0342,0.1221,2229.51,Low
5234,62349.23,0.14,17458,4309.05,35,4,59,salaried,5691.8,12,east,0.0691,0.2468,2915.7,Low
5235,43602.69,0.13,11337,6923.45,22,8,35,salaried,9991.83,7,east,0.1588,0.6107,2833.73,Medium
5236,90927.34,0.21,38189,17944.04,26,2,35,self-employed,16132.89,3,south,0.1973,0.4699,502.45,Low
5237,63101.93,0.16,20193,7354.15,21,1,24,contract,20494.9,10,west,0.1165,0.3642,6718.2,Low
5238,47942.36,0.18,17259,11855.87,20,6,52,salaried,6633.26,8,east,0.2473,0.6869,2689.39,Medium
5239,96249.62,0.14,26950,5652.56,20,3,43,salaried,29635.32,11,north,0.0587,0.2097,4096.62,Low
5240,38750.57,0.36,27900,9891.64,57,5,26,self-employed,7254.9,8,west,0.2553,0.3545,8065.75,Medium
5241,75736.12,0.1,15147,3501.39,70,4,44,salaried,12998.8,6,east,0.0462,0.2312,2054.51,Low
5242,96026.11,0.2,38410,14259.48,26,2,40,self-employed,27711.04,4,west,0.1485,0.3712,9365.27,Low
5243,96709.74,0.06,11605,2973.19,43,4,57,salaried,15288.33,11,east,0.0307,0.2562,204.44,Low
5244,62622.04,0.13,16282,5920.97,24,0,40,salaried,9972.91,12,north,0.0946,0.3637,3318.23,Low
5245,64390.37,0.12,15454,5884.61,40,5,32,salaried,14978.28,11,west,0.0914,0.3808,1745.13,Low
5246,30532.13,0.41,25036,21170.08,47,18,53,salaried,1732.58,5,east,0.6934,0.8456,12021.93,High
5247,76533.92,0.13,19899,8189.24,37,0,48,contract,41701.26,12,east,0.107,0.4115,4947.86,Low
5248,77673.07,0.06,9321,1801.34,43,4,28,salaried,38125.17,2,north,0.0232,0.1933,132.05,Low
5249,27425.51,0.17,9325,3206.68,51,3,21,salaried,3189.53,13,north,0.1169,0.3439,1401.81,Medium
5250,73080.17,0.14,20462,2441.17,64,5,57,salaried,16325.88,6,east,0.0334,0.1193,2067.68,Low
5251,77548.27,0.09,13959,6846.04,52,1,42,salaried,4689.02,3,east,0.0883,0.4904,828.41,Low
5252,30061.53,0.35,21043,18667.84,29,20,26,salaried,2250.41,15,south,0.621,0.8871,13985.76,High
5253,74411.08,0.05,7441,1453.79,28,3,41,salaried,30446.27,6,south,0.0195,0.1954,802.38,Low
5254,30082.47,0.4,24066,19030.74,68,6,52,contract,3104.34,12,west,0.6326,0.7908,11689.1,High
5255,23793.8,0.28,13325,8326.73,52,18,55,contract,1070.51,5,west,0.35,0.6249,181.46,High
5256,33790.61,0.33,22302,19311.07,52,14,35,contract,1165.49,14,south,0.5715,0.8659,16681.04,High
5257,79784.23,0.07,11170,5438.04,26,4,25,salaried,25839.78,2,east,0.0682,0.4868,4908.78,Low
5258,72265.77,0.26,37578,14367.21,23,3,66,self-employed,24580.91,15,north,0.1988,0.3823,8958.76,Low
5259,37689.07,0.34,25629,14071.09,47,4,70,contract,2374.43,12,west,0.3733,0.549,13903.69,Medium
5260,64439.13,0.05,6444,3021.46,42,0,68,salaried,23259.74,13,east,0.0469,0.4689,912.44,Low
5261,48136.93,0.28,26957,13612.12,51,7,26,self-employed,6115.72,14,north,0.2828,0.505,2842.26,Medium
5262,38720.61,0.5,38721,34773.47,63,20,45,self-employed,7238.85,5,north,0.8981,0.8981,5106.08,High
5263,30499.69,0.5,30500,29680.06,35,17,66,self-employed,2727.69,5,east,0.9731,0.9731,5363.12,High
5264,86190.43,0.18,31029,11131.71,65,5,60,self-employed,8585.95,14,east,0.1292,0.3588,381.55,Low
5265,61517.91,0.29,35680,11075.59,29,2,49,self-employed,23403.8,9,west,0.18,0.3104,7790.91,Low
5266,62287.05,0.17,21178,7034.85,33,5,27,self-employed,7035.05,11,south,0.1129,0.3322,5439.22,Low
5267,94256.35,0.19,35817,14605.45,58,2,60,contract,32020.83,8,east,0.155,0.4078,171.48,Low
5268,86915.08,0.11,19121,2308.9,55,0,33,salaried,9016.51,12,south,0.0266,0.1208,539.59,Low
5269,38646.83,0.4,30917,13332.9,53,8,58,self-employed,1617.23,12,west,0.345,0.4312,2908.32,Medium
5270,27846.04,0.29,16151,5177.77,43,8,38,salaried,3836.4,7,south,0.1859,0.3206,3282.57,Medium
5271,23610.36,0.4,18888,17272.87,37,11,22,contract,2360.51,15,south,0.7316,0.9145,13608.55,High
5272,66518.73,0.07,9313,4339.32,35,3,28,salaried,18748.91,15,north,0.0652,0.4659,3117.97,Low
5273,39716.28,0.19,15092,6939.31,60,8,31,salaried,9064.44,12,west,0.1747,0.4598,5287.91,Medium
5274,32162.46,0.31,19941,7992.97,56,3,53,contract,3907.67,13,east,0.2485,0.4008,5696.27,Medium
5275,30645.18,0.46,28194,17374.09,60,18,58,self-employed,2184.54,15,south,0.5669,0.6162,13212.18,High
5276,20727.61,0.46,19069,11493.54,44,10,68,salaried,1846.72,14,west,0.5545,0.6027,6458.03,High
5277,87667.7,0.12,21040,6693.14,27,2,47,salaried,36292.86,3,north,0.0763,0.3181,3654.37,Low
5278,27706.19,0.4,22165,16255.12,43,10,40,contract,2191.75,10,north,0.5867,0.7334,13366.55,High
5279,71273.45,0.06,8553,4153.7,39,5,32,salaried,17550.14,4,south,0.0583,0.4856,2542.89,Low
5280,23703.8,0.47,22282,20654.98,67,10,63,salaried,631.71,6,south,0.8714,0.927,3013.47,High
5281,62597.56,0.25,31299,15034.88,49,3,51,self-employed,7332,3,east,0.2402,0.4804,13018.58,Medium
5282,64562.16,0.11,14204,2548.92,39,2,47,self-employed,5540.43,11,west,0.0395,0.1795,1228.02,Low
5283,19119.46,0.5,19119,14398.76,37,15,52,self-employed,606.73,9,east,0.7531,0.7531,3629.86,High
5284,48499.6,0.18,17460,2246.27,23,4,30,self-employed,27945.44,8,east,0.0463,0.1287,843.62,Low
5285,23971.03,0.4,19177,16282.96,67,16,23,contract,1079.78,6,north,0.6793,0.8491,9278.39,High
5286,24032.22,0.28,13458,8694.51,55,10,65,contract,4587.37,4,west,0.3618,0.646,3423.76,Medium
5287,40121.61,0.27,21666,10273.27,25,10,47,self-employed,11001.53,7,east,0.2561,0.4742,6085.09,Medium
5288,52873.37,0.07,7402,2162.44,22,5,55,salaried,15508.04,13,north,0.0409,0.2921,1213.09,Low
5289,90893.49,0.12,21814,10364.7,37,1,51,salaried,33948.49,15,south,0.114,0.4751,5720.55,Low
5290,23821.93,0.48,22869,16553.34,66,7,35,self-employed,2545.42,11,east,0.6949,0.7238,9363.03,High
5291,30021.28,0.05,3002,422.31,59,5,36,salaried,12390.11,3,south,0.0141,0.1407,134.79,Low
5292,18225.55,0.5,18226,11438.43,37,8,33,salaried,2634.8,10,west,0.6276,0.6276,9859.29,High
5293,40232.38,0.13,10460,6352.21,42,3,69,salaried,11821.61,15,east,0.1579,0.6073,3381.19,Medium
5294,50268.42,0.29,29156,11293.21,54,5,55,contract,13188.78,8,south,0.2247,0.3873,516.72,Medium
5295,53688.18,0.23,24697,17277.52,25,4,31,salaried,11839.17,1,south,0.3218,0.6996,5088.67,Medium
5296,85920.29,0.23,39523,19178.86,45,1,41,self-employed,15709.86,3,west,0.2232,0.4853,13752.67,Low
5297,84541.23,0.17,28744,12690.79,40,1,31,self-employed,12954.99,11,north,0.1501,0.4415,8446.76,Low
5298,49140.21,0.14,13759,6900.9,43,10,50,salaried,13351.99,5,north,0.1404,0.5016,1343.43,Medium
5299,29538.02,0.25,14769,11861.01,34,19,68,salaried,2377.89,5,east,0.4016,0.8031,11840.04,High
5300,45114.2,0.17,15339,10321.01,46,5,55,salaried,11941.92,10,south,0.2288,0.6729,6460.12,Medium
5301,76753.87,0.13,19956,4368.97,51,4,42,salaried,29452.94,14,north,0.0569,0.2189,1429.16,Low
5302,26290.39,0.47,24713,19638.87,31,15,58,self-employed,2988.13,2,east,0.747,0.7947,7710.23,High
5303,56652.49,0.25,28326,13059.32,24,5,51,self-employed,8728.39,10,south,0.2305,0.461,12009.67,Medium
5304,21486.78,0.26,11173,4954.44,26,3,34,salaried,1910.95,8,east,0.2306,0.4434,2135.98,Medium
5305,22057.99,0.2,8823,5794.38,41,7,44,salaried,6391.02,5,west,0.2627,0.6567,1397,Medium
5306,50601.85,0.3,30361,17905.77,46,6,70,self-employed,7374.17,7,east,0.3539,0.5898,6153.96,Medium
5307,36021.25,0.29,20892,14160.27,34,3,69,salaried,8150.26,15,west,0.3931,0.6778,7507.48,Medium
5308,45698,0.19,17365,5710.14,58,7,52,salaried,5730.68,7,south,0.125,0.3288,900.49,Medium
5309,79528.16,0.13,20677,8909.81,64,5,56,salaried,24484.77,14,south,0.112,0.4309,454.21,Low
5310,66627.13,0.3,39976,17238.32,54,10,52,self-employed,2946.19,5,south,0.2587,0.4312,6958.31,Medium
5311,90131.46,0.2,36053,12127.64,45,0,35,contract,27057.39,8,east,0.1346,0.3364,10869.43,Low
5312,55046.64,0.22,24221,14083.28,42,6,63,contract,2647.38,9,south,0.2558,0.5814,13056.66,Medium
5313,75341.99,0.13,19589,3068.08,32,1,55,salaried,7746.83,4,south,0.0407,0.1566,2553.62,Low
5314,67918.04,0.09,12225,4882.53,45,0,23,salaried,33822.58,4,west,0.0719,0.3994,832.06,Low
5315,19075.06,0.48,18312,13482.76,22,14,36,self-employed,3276.55,8,south,0.7068,0.7363,657.7,High
5316,98388.75,0.11,21646,4576.42,48,5,25,contract,24447.96,1,south,0.0465,0.2114,2415.82,Low
5317,50244.81,0.27,27132,13257.14,21,8,41,salaried,12762.94,15,south,0.2639,0.4886,8972.49,Medium
5318,81141.04,0.06,9737,4023.09,47,4,30,salaried,40070.83,4,north,0.0496,0.4132,2638.89,Low
5319,105673.73,0.06,12681,3342.86,42,5,39,salaried,47040.32,6,south,0.0316,0.2636,904.46,Low
5320,77912.08,0.21,32723,10408.74,55,2,45,self-employed,25857.03,13,east,0.1336,0.3181,3519.6,Low
5321,19605.25,0.48,18821,13088.02,68,18,24,salaried,2371.3,4,west,0.6676,0.6954,12663.85,High
5322,74866.03,0.13,19465,4421.65,25,2,49,contract,9547.93,6,south,0.0591,0.2272,1886.93,Low
5323,96124.59,0.11,21147,10078.22,30,3,39,salaried,6079.33,5,east,0.1048,0.4766,6533.19,Low
5324,59433.03,0.12,14264,6669.9,57,4,63,salaried,23319.64,14,west,0.1122,0.4676,3339.4,Low
5325,79284.8,0.07,11100,5050.92,53,5,22,salaried,11598,9,west,0.0637,0.455,4317.41,Low
5326,36267.67,0.36,26113,19725.51,36,6,30,salaried,2949.61,10,east,0.5439,0.7554,16523.83,High
5327,49061.94,0.3,29437,9176.65,22,6,63,self-employed,4840.61,9,east,0.187,0.3117,5954.92,Medium
5328,77044.41,0.26,40063,18734.25,63,4,45,self-employed,16704.3,4,north,0.2432,0.4676,17455.07,Low
5329,108889.71,0.06,13067,3401.35,65,1,40,salaried,24993.01,13,north,0.0312,0.2603,706.6,Low
5330,85234.96,0.1,17047,7184.1,53,3,68,salaried,31308.47,14,south,0.0843,0.4214,3854.65,Low
5331,28888.21,0.33,19066,9652.56,41,9,39,self-employed,8360.36,4,north,0.3341,0.5063,2263.22,Medium
5332,77417.33,0.14,21677,9914.13,48,1,43,salaried,9902.6,12,east,0.1281,0.4574,1016.29,Low
5333,57156.54,0.27,30865,10703.17,48,7,44,salaried,12364.62,8,north,0.1873,0.3468,8263.29,Medium
5334,46678.74,0.28,26140,16518.08,24,7,31,salaried,8195.85,10,west,0.3539,0.6319,10120.66,Medium
5335,103290.06,0.11,22724,10156.78,29,4,66,salaried,11948.77,15,east,0.0983,0.447,1055.52,Low
5336,34262.85,0.2,13705,5701.7,29,5,54,salaried,6216.1,4,south,0.1664,0.416,5638.04,Medium
5337,78707.27,0.09,14167,4959.82,28,3,48,salaried,26004.13,2,west,0.063,0.3501,415.27,Low
5338,85342.73,0.06,10241,1249.48,40,3,25,salaried,18174.46,13,west,0.0146,0.122,858.74,Low
5339,61328.58,0.17,20852,4699.31,32,5,25,contract,11258.03,13,west,0.0766,0.2254,2838.59,Low
5340,79911.1,0.13,20777,5174.59,29,1,41,salaried,33435.79,14,east,0.0648,0.2491,2143.32,Low
5341,27973.48,0.25,13987,8922.91,57,11,32,salaried,1798.06,15,east,0.319,0.6379,7681.57,High
5342,32356.52,0.3,19414,9189.28,30,8,70,self-employed,4602.3,2,south,0.284,0.4733,3211.71,Medium
5343,14630.69,0.33,9656,8296.18,23,15,24,salaried,2577.51,1,north,0.567,0.8592,6827.28,High
5344,56877.76,0.15,17063,9549.91,65,10,69,salaried,12336.75,5,north,0.1679,0.5597,5666.41,Medium
5345,81738.69,0.06,9809,2824.81,50,5,62,salaried,38820.36,15,north,0.0346,0.288,1108.78,Low
5346,44835.06,0.22,19727,2946.65,68,1,40,contract,4871.36,6,north,0.0657,0.1494,1013.25,Low
5347,20244.23,0.33,13361,8437.54,53,9,58,salaried,2045.82,9,west,0.4168,0.6315,2202.67,High
5348,81188.55,0.09,14614,6269.16,61,5,45,contract,23220.39,5,east,0.0772,0.429,107.8,Low
5349,45879.94,0.14,12846,4159.9,54,1,34,self-employed,16492.22,13,north,0.0907,0.3238,2582.36,Low
5350,66174.13,0.21,27793,11116.06,58,0,31,self-employed,11554.23,6,west,0.168,0.4,5051.71,Low
5351,75197.94,0.27,40607,4597.33,58,5,52,self-employed,28353.67,6,east,0.0611,0.1132,1550.24,Low
5352,75200.85,0.13,19552,5408.07,52,4,31,salaried,14748.24,3,east,0.0719,0.2766,949.13,Low
5353,64178.73,0.11,14119,6516.14,27,5,38,salaried,12013.86,12,east,0.1015,0.4615,6.16,Low
5354,77885.57,0.11,17135,6566.65,51,1,47,salaried,15079.66,4,west,0.0843,0.3832,4437.31,Low
5355,73917.14,0.09,13305,5409,52,0,38,salaried,11814.44,1,north,0.0732,0.4065,4650.25,Low
5356,43059.1,0.19,16362,7991.78,27,4,43,contract,4657.73,4,east,0.1856,0.4884,2809.55,Medium
5357,48092.31,0.18,17313,10353.35,65,9,31,salaried,11566.09,1,west,0.2153,0.598,5603.02,Medium
5358,26395.51,0.16,8447,4805.21,33,8,41,salaried,4015.77,15,east,0.182,0.5689,2874.26,Medium
5359,90708.95,0.12,21770,3341.35,53,4,64,self-employed,13231.41,5,south,0.0368,0.1535,825.9,Low
5360,50269.47,0.27,27146,9133.34,27,3,25,contract,3305.12,11,south,0.1817,0.3365,4456.75,Medium
5361,87260.17,0.1,17452,2977.75,70,4,43,contract,27590.57,11,west,0.0341,0.1706,1982.47,Low
5362,23747.93,0.45,21373,13503.68,61,13,61,self-employed,909.27,8,north,0.5686,0.6318,11833.02,High
5363,43001.36,0.13,11180,5938.63,26,8,45,salaried,4898.59,8,north,0.1381,0.5312,4791.06,Medium
5364,78146.04,0.1,15629,7597.09,32,2,61,salaried,38534.15,5,east,0.0972,0.4861,6604.38,Low
5365,81112.57,0.1,16223,6641.81,40,5,30,salaried,16584.13,14,north,0.0819,0.4094,6621.15,Low
5366,52918.41,0.28,29634,17724.19,66,7,42,salaried,10574.78,10,north,0.3349,0.5981,4648.36,Medium
5367,91334.62,0.07,12787,5524.38,51,3,39,salaried,50763.92,2,south,0.0605,0.432,4013.75,Low
5368,75768.62,0.19,28792,13258.04,30,4,21,contract,22400.44,12,west,0.175,0.4605,7442.04,Low
5369,88834.06,0.21,37310,8267.92,33,2,27,contract,8105.95,6,south,0.0931,0.2216,4844.87,Low
5370,87327.42,0.27,47157,6417.16,30,1,24,self-employed,24436.52,1,west,0.0735,0.1361,1857.86,Low
5371,90390.7,0.14,25309,10137.25,21,3,21,self-employed,47829.22,7,east,0.1121,0.4005,8604.49,Low
5372,74222.81,0.08,11876,3215.24,53,5,35,salaried,31677.32,11,south,0.0433,0.2707,2537.5,Low
5373,33988.89,0.46,31270,30586.76,63,16,60,salaried,4211.01,4,west,0.8999,0.9782,25124.29,High
5374,92120.64,0.15,27636,13082.43,66,4,32,contract,11724.97,5,north,0.142,0.4734,13042.87,Low
5375,34107.54,0.19,12961,8938.36,36,5,42,salaried,3633.52,6,west,0.2621,0.6896,2761.43,Medium
5376,36987.02,0.4,29590,18048.05,33,4,42,self-employed,7955.19,11,north,0.488,0.6099,17591.85,Medium
5377,102797.45,0.12,24671,8515.14,44,3,70,salaried,25331.64,1,east,0.0828,0.3451,1784.54,Low
5378,12012.31,0.4,9610,8714.15,67,14,67,contract,409.2,9,north,0.7254,0.9068,789.99,High
5379,44742.49,0.31,27740,11376.09,46,5,37,self-employed,10121.06,10,west,0.2543,0.4101,116.66,Medium
5380,111499.4,0.21,46830,4724.2,27,5,49,self-employed,12702.29,4,south,0.0424,0.1009,1106.86,Low
5381,55744.8,0.21,23413,11341.23,36,10,66,salaried,10212.07,8,west,0.2034,0.4844,3544.88,Medium
5382,32179.56,0.44,28318,24236.76,24,19,34,salaried,1377.66,5,south,0.7532,0.8559,7493.1,High
5383,16655.54,0.44,14657,13712.64,31,16,70,salaried,2103.28,11,west,0.8233,0.9356,12751.81,High
5384,52953.5,0.27,28595,9159.33,57,9,40,salaried,13333.35,8,west,0.173,0.3203,2867.54,Medium
5385,60337.3,0.24,28962,9218.42,37,9,70,contract,11717.48,15,east,0.1528,0.3183,6077.43,Medium
5386,75353.63,0.11,16578,7869.34,45,4,68,contract,7186.76,1,north,0.1044,0.4747,7754.14,Low
5387,25021.45,0.3,15013,10216.65,50,13,53,salaried,2938.23,8,west,0.4083,0.6805,3003.11,High
5388,95187.12,0.09,17134,6430.53,56,3,63,salaried,23361.87,11,south,0.0676,0.3753,6271.8,Low
5389,76763.65,0.15,23029,3656.21,25,0,35,contract,28479.83,13,north,0.0476,0.1588,2788.41,Low
5390,14394.07,0.31,8924,8571.18,60,16,32,salaried,1493.8,11,east,0.5955,0.9605,6964.12,High
5391,39100.59,0.09,7038,2809.65,34,0,60,salaried,9700.07,4,north,0.0719,0.3992,1597.82,Low
5392,48155.64,0.23,22152,7128.16,61,3,40,salaried,11243.3,2,west,0.148,0.3218,5543.03,Medium
5393,72441.73,0.14,20284,4236.94,68,1,50,salaried,15962.81,11,south,0.0585,0.2089,2584.56,Low
5394,5743.89,0.36,4136,4086.04,45,10,58,salaried,802.67,6,south,0.7114,0.9879,1980.82,High
5395,68025.96,0.11,14966,6562.49,70,0,23,salaried,13870.81,2,north,0.0965,0.4385,5605.57,Low
5396,41110.2,0.42,34533,11018.26,31,7,48,self-employed,4558.88,5,south,0.268,0.3191,9043.12,Medium
5397,72731.2,0.15,21819,4863.93,60,1,46,self-employed,18808.04,2,west,0.0669,0.2229,1925.91,Low
5398,96950.15,0.13,25207,5837.19,66,0,50,salaried,12942.21,3,south,0.0602,0.2316,242.12,Low
5399,29607.56,0.43,25463,20163.89,33,10,33,salaried,1356.53,11,south,0.681,0.7919,18672.78,High
5400,77822.65,0.14,21790,4583.82,20,3,33,contract,18824.4,6,south,0.0589,0.2104,3586.14,Low
5401,60888.81,0.22,26791,11567.05,36,4,22,self-employed,31157.2,1,west,0.19,0.4318,9922.12,Low
5402,90592.41,0.09,16307,4701.78,52,3,57,salaried,36003.21,6,east,0.0519,0.2883,111.43,Low
5403,102044.61,0.11,22450,2357.7,48,1,69,salaried,30750.54,3,south,0.0231,0.105,2060.79,Low
5404,62317.2,0.26,32405,14770.48,64,4,58,salaried,6250.29,7,east,0.237,0.4558,6925.69,Medium
5405,75902.9,0.1,15181,5118.83,50,5,22,salaried,18272.1,2,north,0.0674,0.3372,4660.03,Low
5406,88881.05,0.14,24887,9051.43,27,3,56,contract,23871.2,14,north,0.1018,0.3637,6264.76,Low
5407,70317.94,0.09,12657,1753.47,49,2,46,salaried,7426.89,6,west,0.0249,0.1385,746.37,Low
5408,19225.21,0.45,17303,13823.73,32,13,31,self-employed,455.45,8,west,0.719,0.7989,1710.24,High
5409,52228.94,0.23,24025,11343.37,35,3,28,salaried,7857.92,15,west,0.2172,0.4721,6325.47,Medium
5410,32486.63,0.17,11045,4090.96,21,3,64,contract,4350.74,15,west,0.1259,0.3704,2900.18,Medium
5411,72730.57,0.07,10182,1752.2,64,3,60,salaried,10117.46,15,east,0.0241,0.1721,1584.09,Low
5412,56480.61,0.25,28240,19463.53,37,3,63,salaried,4676.46,1,west,0.3446,0.6892,17231.26,Medium
5413,21493.39,0.37,15905,12173.79,54,7,42,salaried,965.46,11,east,0.5664,0.7654,3148.7,High
5414,34669.17,0.22,15254,8482.99,64,8,40,salaried,5144.6,11,south,0.2447,0.5561,636.76,Medium
5415,109904.4,0.12,26377,4813.44,38,5,28,salaried,24144.64,13,south,0.0438,0.1825,2261.07,Low
5416,28950.12,0.43,24897,24463.51,32,16,49,salaried,2109.49,9,north,0.845,0.9826,6762.45,High
5417,55411.66,0.12,13299,6366.35,70,3,60,salaried,6025.17,5,north,0.1149,0.4787,2020.83,Low
5418,85033.37,0.06,10204,4259.14,23,1,46,salaried,21558.21,5,east,0.0501,0.4174,2842.62,Low
5419,43793.26,0.27,23648,11220.14,38,4,50,salaried,4383.67,13,west,0.2562,0.4745,8377,Medium
5420,92167.43,0.18,33180,8828.58,69,3,37,self-employed,27670.67,12,north,0.0958,0.2661,6476.02,Low
5421,87537.67,0.07,12255,5587.28,44,3,40,salaried,19723.83,5,east,0.0638,0.4559,4566.05,Low
5422,24691.2,0.5,24691,23394.34,57,20,36,self-employed,3391.73,6,north,0.9475,0.9475,1016.77,High
5423,83967.38,0.11,18473,8679.23,70,4,66,contract,20540.43,2,west,0.1034,0.4698,8378.83,Low
5424,48181.2,0.32,30836,12620.44,50,4,63,self-employed,8044.06,6,east,0.2619,0.4093,4271.66,Medium
5425,27803.81,0.29,16126,13946.83,55,6,27,salaried,2846.46,14,north,0.5016,0.8649,5119.91,High
5426,41240.73,0.19,15671,8912.13,23,8,36,salaried,8618.24,11,west,0.2161,0.5687,5632.89,Medium
5427,30596.05,0.29,17746,7879.25,58,5,65,salaried,1898.68,4,east,0.2575,0.444,1775.96,Medium
5428,23449.41,0.27,12663,8076.73,26,18,67,salaried,1972.48,8,east,0.3444,0.6378,5474.71,High
5429,40434.88,0.18,14557,4974.94,35,4,68,salaried,5498.01,13,east,0.123,0.3418,1305.7,Medium
5430,79095.7,0.13,20565,8990.15,67,3,47,salaried,25354.87,11,south,0.1137,0.4372,6309.3,Low
5431,32722.42,0.34,22251,16392.24,24,11,43,salaried,2010.78,9,east,0.5009,0.7367,13405.58,High
5432,101829.23,0.06,12220,5574.24,66,2,44,salaried,38350.78,9,north,0.0547,0.4562,5018.04,Low
5433,90780.09,0.11,19972,4284.27,42,2,29,salaried,43332.46,8,east,0.0472,0.2145,1748.92,Low
5434,92185.72,0.15,27656,5007.5,55,1,55,salaried,25814.34,3,east,0.0543,0.1811,4041.29,Low
5435,44078.38,0.22,19394,8865.93,51,3,40,salaried,2748.22,10,east,0.2011,0.4571,4123.32,Medium
5436,22297.18,0.45,20067,17851.43,43,8,57,salaried,1578.58,11,east,0.8006,0.8896,4389.37,High
5437,91038.54,0.05,9104,3168.88,44,1,62,salaried,8716.88,11,east,0.0348,0.3481,2318.19,Low
5438,94591.37,0.13,24594,3936.83,64,2,37,contract,42077.33,4,south,0.0416,0.1601,1159.45,Low
5439,94391.25,0.23,43420,21382.27,47,0,67,self-employed,43969.54,1,west,0.2265,0.4925,3650.49,Low
5440,43580.64,0.16,13946,9641.8,38,7,51,salaried,8409.48,9,south,0.2212,0.6914,1168.52,Medium
5441,81250.3,0.16,26000,5427.71,26,1,28,contract,14811.51,5,north,0.0668,0.2088,2158.69,Low
5442,64379.18,0.28,36052,18459.85,63,4,35,salaried,5353.67,6,west,0.2867,0.512,13771.54,Medium
5443,20735.77,0.28,11612,4540.82,60,7,51,salaried,3822.89,3,north,0.219,0.391,3695.78,Medium
5444,54805.83,0.29,31787,22151.54,36,10,50,salaried,6162.64,11,east,0.4042,0.6969,18488.25,Medium
